Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,Field 33,Value 33,Units 33,Field 34,Value 34,Units 34,Field 35,Value 35,Units 35,Field 36,Value 36,Units 36,Field 37,Value 37,Units 37,Field 38,Value 38,Units 38,Field 39,Value 39,Units 39,Field 40,Value 40,Units 40,Field 41,Value 41,Units 41,Field 42,Value 42,Units 42,Field 43,Value 43,Units 43,Field 44,Value 44,Units 44,
Definition,0,file_id,serial_number,1,,time_created,1,,unknown,1,,manufacturer,1,,product,1,,number,1,,type,1,,
Data,0,file_id,serial_number,"3961422201",,time_created,"914914210",,manufacturer,"1",,garmin_product,"2431",,type,"4",,,,,,,,
Definition,1,file_creator,software_version,1,,hardware_version,1,,,,,,,,,,,,,,,,,
Data,1,file_creator,software_version,"790",,,,,,,,,,,,,,,,,,,,
Definition,2,event,timestamp,1,,data,1,,event,1,,event_type,1,,event_group,1,,,,,,,,
Data,2,event,timestamp,"914914209",s,timer_trigger,"0",,event,"0",,event_type,"0",,event_group,"0",,,,,,,,
Definition,3,device_info,timestamp,1,,serial_number,1,,cum_operating_time,1,,unknown,1,,unknown,1,,unknown,1,,unknown,32,,unknown,1,,manufacturer,1,,product,1,,software_version,1,,battery_voltage,1,,unknown,1,,ant_device_number,1,,device_index,1,,device_type,1,,hardware_version,1,,unknown,1,,battery_status,1,,ant_transmission_type,1,,ant_network,1,,unknown,1,,source_type,1,,
Data,3,device_info,timestamp,"914914209",s,serial_number,"3961422201",,manufacturer,"1",,garmin_product,"2431",,software_version,"7.9",,device_index,"0",,source_type,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,device_info,timestamp,"914914209",s,manufacturer,"1",,garmin_product,"1619",,software_version,"3.3",,device_index,"1",,device_type,"0",,source_type,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,device_info,timestamp,"914914209",s,manufacturer,"54193",,product,"12",,software_version,"24.44",,device_index,"2",,device_type,"3",,source_type,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,device_info,timestamp,"914914209",s,software_version,"2.21",,device_index,"3",,device_type,"10",,source_type,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,4,unknown,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"914914209",,unknown,"1",,unknown,"1",,unknown,"2",,unknown,"1",,unknown,"3",,unknown,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,5,unknown,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"914914209",,unknown,"914414384",,unknown,"914997584",,unknown,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,6,device_settings,utc_offset,1,,time_offset,1,,unknown,1,,unknown,1,,autosync_min_steps,1,,autosync_min_time,1,,active_time_zone,1,,unknown,1,,time_mode,1,,time_zone_offset,1,,unknown,1,,unknown,1,,unknown,1,,backlight_mode,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,activity_tracker_enabled,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,move_alert_enabled,1,,unknown,1,,mounting_side,1,,unknown,1,,unknown,3,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,
Data,6,device_settings,utc_offset,"0",,time_offset,"3600",s,autosync_min_steps,"2000",steps,autosync_min_time,"240",minutes,active_time_zone,"0",,unknown,"2",,time_mode,"1",,time_zone_offset,"0.0",hr,unknown,"0",,unknown,"3",,backlight_mode,"1",,unknown,"8",,unknown,"60",,unknown,"50",,unknown,"0",,unknown,"254",,unknown,"1",,activity_tracker_enabled,"1",,unknown,"0",,unknown,"1",,unknown,"1",,unknown,"1",,move_alert_enabled,"0",,unknown,"1",,mounting_side,"1",,unknown,"0",,unknown,"1|0|0",,unknown,"0",,unknown,"0",,unknown,"2",,unknown,"2",,unknown,"2",,unknown,"3",,unknown,"1",,unknown,"1",,unknown,"0",,,,,,,,,,,,,,,,,,,,
Definition,7,user_profile,wake_time,1,,sleep_time,1,,unknown,1,,unknown,1,,weight,1,,user_running_step_length,1,,user_walking_step_length,1,,unknown,1,,unknown,1,,gender,1,,height,1,,language,1,,elev_setting,1,,weight_setting,1,,resting_heart_rate,1,,hr_setting,1,,speed_setting,1,,dist_setting,1,,activity_class,1,,position_setting,1,,temperature_setting,1,,unknown,1,,height_setting,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,7,user_profile,wake_time,"25200",,sleep_time,"82800",,unknown,"10.136917",,weight,"99.0",kg,user_running_step_length,"0.0",m,user_walking_step_length,"0.0",m,unknown,"2737",,unknown,"0",,gender,"1",,height,"1.93",m,language,"3",,elev_setting,"0",,weight_setting,"0",,resting_heart_rate,"0",bpm,hr_setting,"1",,speed_setting,"0",,dist_setting,"0",,activity_class,"50",,position_setting,"2",,temperature_setting,"0",,unknown,"72",,height_setting,"0",,unknown,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,8,unknown,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,unknown,unknown,"914914209",,unknown,"10380",,unknown,"990",,unknown,"0",,unknown,"2737",,unknown,"46",,unknown,"193",,unknown,"1",,unknown,"100",,unknown,"174",,unknown,"1",,unknown,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,9,sport,name,24,,unknown,1,,sport,1,,sub_sport,1,,unknown,1,,unknown,1,,unknown,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,sport,name,"Laufen||��M|�",,unknown,"29",,sport,"1",,sub_sport,"0",,unknown,"1",,unknown,"0",,unknown,"0|255|0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,10,unknown,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,10,unknown,unknown,"100000",,unknown,"160934",,unknown,"0",,unknown,"2899",,unknown,"463",,unknown,"2899",,unknown,"0",,unknown,"1",,unknown,"2",,unknown,"4",,unknown,"0",,unknown,"1",,unknown,"1",,unknown,"0",,unknown,"1",,unknown,"1",,unknown,"0",,unknown,"2",,unknown,"0",,unknown,"1",,unknown,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,11,zones_target,unknown,1,,unknown,1,,max_heart_rate,1,,hr_calc_type,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,zones_target,unknown,"0",,max_heart_rate,"174",,hr_calc_type,"1",,unknown,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,12,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,unknown,1,,heart_rate,1,,cadence,1,,fractional_cadence,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914209",s,position_lat,"613192764",semicircles,position_long,"147894884",semicircles,distance,"0.9",m,altitude,"98.20000000000005",m,speed,"1.054",m/s,unknown,"100",,heart_rate,"101",bpm,cadence,"51",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"98.20000000000005",m,enhanced_speed,"1.054",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914210",s,position_lat,"613192833",semicircles,position_long,"147894782",semicircles,distance,"1.48",m,altitude,"98.20000000000005",m,speed,"1.194",m/s,unknown,"100",,heart_rate,"101",bpm,cadence,"51",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"98.20000000000005",m,enhanced_speed,"1.194",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914212",s,position_lat,"613192963",semicircles,position_long,"147894719",semicircles,distance,"2.65",m,altitude,"98.0",m,speed,"1.054",m/s,unknown,"100",,heart_rate,"102",bpm,cadence,"51",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"98.0",m,enhanced_speed,"1.054",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914213",s,position_lat,"613193085",semicircles,position_long,"147894711",semicircles,distance,"3.79",m,altitude,"97.79999999999995",m,speed,"1.054",m/s,unknown,"100",,heart_rate,"102",bpm,cadence,"51",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"97.79999999999995",m,enhanced_speed,"1.054",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914214",s,position_lat,"613193297",semicircles,position_long,"147894707",semicircles,distance,"5.76",m,altitude,"97.79999999999995",m,speed,"1.269",m/s,unknown,"100",,heart_rate,"102",bpm,cadence,"51",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"97.79999999999995",m,enhanced_speed,"1.269",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914215",s,position_lat,"613193515",semicircles,position_long,"147894707",semicircles,distance,"7.78",m,altitude,"97.60000000000002",m,speed,"1.605",m/s,unknown,"100",,heart_rate,"102",bpm,cadence,"51",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"97.60000000000002",m,enhanced_speed,"1.605",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914216",s,position_lat,"613193726",semicircles,position_long,"147894730",semicircles,distance,"9.72",m,altitude,"98.0",m,speed,"1.605",m/s,unknown,"100",,heart_rate,"102",bpm,cadence,"51",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"98.0",m,enhanced_speed,"1.605",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914217",s,position_lat,"613193933",semicircles,position_long,"147894778",semicircles,distance,"11.67",m,altitude,"98.39999999999998",m,speed,"1.68",m/s,unknown,"300",,heart_rate,"105",bpm,cadence,"51",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"98.39999999999998",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914218",s,position_lat,"613194160",semicircles,position_long,"147894857",semicircles,distance,"13.84",m,altitude,"98.79999999999995",m,speed,"1.68",m/s,unknown,"300",,heart_rate,"106",bpm,cadence,"51",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"98.79999999999995",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914219",s,position_lat,"613194375",semicircles,position_long,"147894913",semicircles,distance,"15.87",m,altitude,"99.60000000000002",m,speed,"1.68",m/s,unknown,"300",,heart_rate,"106",bpm,cadence,"51",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"99.60000000000002",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914220",s,position_lat,"613194569",semicircles,position_long,"147894926",semicircles,distance,"17.67",m,altitude,"100.0",m,speed,"1.698",m/s,unknown,"300",,heart_rate,"106",bpm,cadence,"73",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"100.0",m,enhanced_speed,"1.698",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914221",s,position_lat,"613194753",semicircles,position_long,"147894922",semicircles,distance,"19.38",m,altitude,"100.0",m,speed,"1.717",m/s,unknown,"300",,heart_rate,"106",bpm,cadence,"73",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"100.0",m,enhanced_speed,"1.717",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914222",s,position_lat,"613194940",semicircles,position_long,"147894939",semicircles,distance,"21.12",m,altitude,"99.79999999999995",m,speed,"1.726",m/s,unknown,"300",,heart_rate,"107",bpm,cadence,"73",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"99.79999999999995",m,enhanced_speed,"1.726",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914223",s,position_lat,"613195139",semicircles,position_long,"147894958",semicircles,distance,"22.97",m,altitude,"100.0",m,speed,"1.736",m/s,unknown,"300",,heart_rate,"107",bpm,cadence,"73",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"100.0",m,enhanced_speed,"1.736",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914224",s,position_lat,"613195332",semicircles,position_long,"147894915",semicircles,distance,"24.77",m,altitude,"100.0",m,speed,"1.736",m/s,unknown,"300",,heart_rate,"107",bpm,cadence,"73",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"100.0",m,enhanced_speed,"1.736",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914225",s,position_lat,"613195531",semicircles,position_long,"147894891",semicircles,distance,"26.63",m,altitude,"100.0",m,speed,"1.754",m/s,unknown,"300",,heart_rate,"107",bpm,cadence,"73",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"100.0",m,enhanced_speed,"1.754",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914226",s,position_lat,"613195618",semicircles,position_long,"147895053",semicircles,distance,"27.48",m,altitude,"100.79999999999995",m,speed,"1.764",m/s,unknown,"300",,heart_rate,"107",bpm,cadence,"73",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"100.79999999999995",m,enhanced_speed,"1.764",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914227",s,position_lat,"613195746",semicircles,position_long,"147895179",semicircles,distance,"28.79",m,altitude,"101.79999999999995",m,speed,"1.764",m/s,unknown,"300",,heart_rate,"104",bpm,cadence,"73",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"101.79999999999995",m,enhanced_speed,"1.764",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914228",s,position_lat,"613195865",semicircles,position_long,"147895256",semicircles,distance,"29.98",m,altitude,"102.79999999999995",m,speed,"1.754",m/s,unknown,"300",,heart_rate,"106",bpm,cadence,"73",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"102.79999999999995",m,enhanced_speed,"1.754",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914229",s,position_lat,"613196026",semicircles,position_long,"147895345",semicircles,distance,"31.55",m,altitude,"103.20000000000005",m,speed,"1.745",m/s,unknown,"300",,heart_rate,"108",bpm,cadence,"73",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"103.20000000000005",m,enhanced_speed,"1.745",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914230",s,position_lat,"613196213",semicircles,position_long,"147895405",semicircles,distance,"33.32",m,altitude,"103.79999999999995",m,speed,"1.726",m/s,unknown,"300",,heart_rate,"108",bpm,cadence,"73",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"103.79999999999995",m,enhanced_speed,"1.726",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914231",s,position_lat,"613196389",semicircles,position_long,"147895423",semicircles,distance,"34.96",m,altitude,"104.20000000000005",m,speed,"1.726",m/s,unknown,"300",,heart_rate,"110",bpm,cadence,"73",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"104.20000000000005",m,enhanced_speed,"1.726",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914232",s,position_lat,"613196579",semicircles,position_long,"147895428",semicircles,distance,"36.7",m,altitude,"104.79999999999995",m,speed,"1.726",m/s,unknown,"300",,heart_rate,"113",bpm,cadence,"72",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"104.79999999999995",m,enhanced_speed,"1.726",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914233",s,position_lat,"613196769",semicircles,position_long,"147895491",semicircles,distance,"38.5",m,altitude,"105.60000000000002",m,speed,"1.726",m/s,unknown,"300",,heart_rate,"115",bpm,cadence,"72",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"105.60000000000002",m,enhanced_speed,"1.726",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914234",s,position_lat,"613196923",semicircles,position_long,"147895755",semicircles,distance,"40.57",m,altitude,"106.39999999999998",m,speed,"1.736",m/s,unknown,"300",,heart_rate,"118",bpm,cadence,"72",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"106.39999999999998",m,enhanced_speed,"1.736",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914235",s,position_lat,"613196948",semicircles,position_long,"147896079",semicircles,distance,"42.47",m,altitude,"106.79999999999995",m,speed,"1.745",m/s,unknown,"300",,heart_rate,"120",bpm,cadence,"73",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"106.79999999999995",m,enhanced_speed,"1.745",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914236",s,position_lat,"613196884",semicircles,position_long,"147896433",semicircles,distance,"44.62",m,altitude,"107.60000000000002",m,speed,"1.754",m/s,unknown,"300",,heart_rate,"127",bpm,cadence,"73",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"107.60000000000002",m,enhanced_speed,"1.754",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914237",s,position_lat,"613196814",semicircles,position_long,"147896780",semicircles,distance,"46.74",m,altitude,"108.0",m,speed,"1.773",m/s,unknown,"300",,heart_rate,"127",bpm,cadence,"73",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"108.0",m,enhanced_speed,"1.773",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914238",s,position_lat,"613196736",semicircles,position_long,"147897126",semicircles,distance,"48.88",m,altitude,"108.60000000000002",m,speed,"1.791",m/s,unknown,"300",,heart_rate,"128",bpm,cadence,"74",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"108.60000000000002",m,enhanced_speed,"1.791",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914239",s,position_lat,"613196649",semicircles,position_long,"147897465",semicircles,distance,"51.02",m,altitude,"109.20000000000005",m,speed,"1.81",m/s,unknown,"300",,heart_rate,"130",bpm,cadence,"74",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"109.20000000000005",m,enhanced_speed,"1.81",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914240",s,position_lat,"613196536",semicircles,position_long,"147897832",semicircles,distance,"53.4",m,altitude,"109.79999999999995",m,speed,"1.829",m/s,unknown,"300",,heart_rate,"132",bpm,cadence,"74",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"109.79999999999995",m,enhanced_speed,"1.829",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914241",s,position_lat,"613196434",semicircles,position_long,"147898198",semicircles,distance,"55.74",m,altitude,"110.39999999999998",m,speed,"1.838",m/s,unknown,"300",,heart_rate,"133",bpm,cadence,"74",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"110.39999999999998",m,enhanced_speed,"1.838",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914242",s,position_lat,"613196332",semicircles,position_long,"147898516",semicircles,distance,"57.82",m,altitude,"110.79999999999995",m,speed,"1.866",m/s,unknown,"300",,heart_rate,"136",bpm,cadence,"74",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"110.79999999999995",m,enhanced_speed,"1.866",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"914914243",s,position_lat,"613196219",semicircles,position_long,"147898830",semicircles,distance,"59.92",m,altitude,"111.39999999999998",m,speed,"1.885",m/s,unknown,"300",,heart_rate,"138",bpm,cadence,"74",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"111.39999999999998",m,enhanced_speed,"1.885",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
