Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,Field 33,Value 33,Units 33,Field 34,Value 34,Units 34,Field 35,Value 35,Units 35,Field 36,Value 36,Units 36,Field 37,Value 37,Units 37,Field 38,Value 38,Units 38,Field 39,Value 39,Units 39,Field 40,Value 40,Units 40,Field 41,Value 41,Units 41,Field 42,Value 42,Units 42,Field 43,Value 43,Units 43,Field 44,Value 44,Units 44,
Definition,0,file_id,serial_number,1,,time_created,1,,unknown,1,,manufacturer,1,,product,1,,number,1,,type,1,,
Data,0,file_id,serial_number,"3961422201",,time_created,"927564317",,manufacturer,"1",,garmin_product,"2431",,type,"4",,,,,,,,
Definition,1,file_creator,software_version,1,,hardware_version,1,,,,,,,,,,,,,,,,,
Data,1,file_creator,software_version,"790",,,,,,,,,,,,,,,,,,,,
Definition,2,event,timestamp,1,,data,1,,event,1,,event_type,1,,event_group,1,,,,,,,,
Data,2,event,timestamp,"927564317",s,timer_trigger,"0",,event,"0",,event_type,"0",,event_group,"0",,,,,,,,
Definition,3,device_info,timestamp,1,,serial_number,1,,cum_operating_time,1,,unknown,1,,unknown,1,,unknown,1,,unknown,32,,unknown,1,,manufacturer,1,,product,1,,software_version,1,,battery_voltage,1,,unknown,1,,ant_device_number,1,,device_index,1,,device_type,1,,hardware_version,1,,unknown,1,,battery_status,1,,ant_transmission_type,1,,ant_network,1,,unknown,1,,source_type,1,,
Data,3,device_info,timestamp,"927564317",s,serial_number,"3961422201",,manufacturer,"1",,garmin_product,"2431",,software_version,"7.9",,device_index,"0",,source_type,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,device_info,timestamp,"927564317",s,manufacturer,"1",,garmin_product,"1619",,software_version,"3.3",,device_index,"1",,device_type,"0",,source_type,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,device_info,timestamp,"927564317",s,serial_number,"20819",,cum_operating_time,"0",s,unknown,"344",,unknown,"54",,unknown,"92033363",,manufacturer,"95",,product,"4660",,software_version,"1.0",,battery_voltage,"0.0",V,device_index,"2",,antplus_device_type,"124",,hardware_version,"1",,unknown,"86",,ant_network,"1",,source_type,"1",,,,,,,,,,,,,,,,,,,,,,,
Data,3,device_info,timestamp,"927564317",s,manufacturer,"54193",,product,"12",,software_version,"24.44",,device_index,"3",,device_type,"3",,source_type,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,device_info,timestamp,"927564317",s,software_version,"2.21",,device_index,"4",,device_type,"10",,source_type,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,4,unknown,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"927564317",,unknown,"1",,unknown,"1",,unknown,"3",,unknown,"1",,unknown,"4",,unknown,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,5,unknown,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"927564317",,unknown,"926899184",,unknown,"927482384",,unknown,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,6,device_settings,utc_offset,1,,time_offset,1,,unknown,1,,unknown,1,,autosync_min_steps,1,,autosync_min_time,1,,active_time_zone,1,,unknown,1,,time_mode,1,,time_zone_offset,1,,unknown,1,,unknown,1,,unknown,1,,backlight_mode,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,activity_tracker_enabled,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,move_alert_enabled,1,,unknown,1,,mounting_side,1,,unknown,1,,unknown,3,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,
Data,6,device_settings,utc_offset,"0",,time_offset,"7200",s,autosync_min_steps,"2000",steps,autosync_min_time,"240",minutes,active_time_zone,"0",,unknown,"2",,time_mode,"1",,time_zone_offset,"0.0",hr,unknown,"0",,unknown,"3",,backlight_mode,"1",,unknown,"8",,unknown,"60",,unknown,"50",,unknown,"0",,unknown,"254",,unknown,"1",,activity_tracker_enabled,"1",,unknown,"0",,unknown,"1",,unknown,"1",,unknown,"1",,move_alert_enabled,"1",,unknown,"1",,mounting_side,"1",,unknown,"0",,unknown,"1|0|0",,unknown,"0",,unknown,"0",,unknown,"2",,unknown,"2",,unknown,"2",,unknown,"3",,unknown,"1",,unknown,"1",,unknown,"0",,,,,,,,,,,,,,,,,,,,
Definition,7,user_profile,wake_time,1,,sleep_time,1,,unknown,1,,unknown,1,,weight,1,,user_running_step_length,1,,user_walking_step_length,1,,unknown,1,,unknown,1,,gender,1,,height,1,,language,1,,elev_setting,1,,weight_setting,1,,resting_heart_rate,1,,hr_setting,1,,speed_setting,1,,dist_setting,1,,activity_class,1,,position_setting,1,,temperature_setting,1,,unknown,1,,height_setting,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,7,user_profile,wake_time,"25200",,sleep_time,"82800",,unknown,"9.921768",,weight,"95.9",kg,user_running_step_length,"0.0",m,user_walking_step_length,"0.0",m,unknown,"2440",,unknown,"0",,gender,"1",,height,"1.93",m,language,"3",,elev_setting,"0",,weight_setting,"0",,resting_heart_rate,"0",bpm,hr_setting,"1",,speed_setting,"0",,dist_setting,"0",,activity_class,"50",,position_setting,"2",,temperature_setting,"0",,unknown,"72",,height_setting,"0",,unknown,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,8,unknown,unknown,1,,unknown,16,,unknown,1,,unknown,4,,unknown,12,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,unknown,unknown,"92033363",,unknown,"20819",,unknown,"0",,unknown,"1057",,unknown,"4660",,unknown,"100",,unknown,"0",,unknown,"1",,unknown,"1",,unknown,"2",,unknown,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,9,unknown,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,unknown,unknown,"927564317",,unknown,"10159",,unknown,"950",,unknown,"0",,unknown,"2440",,unknown,"46",,unknown,"193",,unknown,"1",,unknown,"100",,unknown,"174",,unknown,"1",,unknown,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,10,sport,name,24,,unknown,1,,sport,1,,sub_sport,1,,unknown,1,,unknown,1,,unknown,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,10,sport,name,"Laufen||��M|�",,unknown,"29",,sport,"1",,sub_sport,"0",,unknown,"1",,unknown,"0",,unknown,"0|255|0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,11,unknown,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,unknown,unknown,"100000",,unknown,"160934",,unknown,"0",,unknown,"2899",,unknown,"463",,unknown,"2899",,unknown,"0",,unknown,"1",,unknown,"2",,unknown,"4",,unknown,"0",,unknown,"1",,unknown,"1",,unknown,"0",,unknown,"1",,unknown,"1",,unknown,"0",,unknown,"2",,unknown,"0",,unknown,"1",,unknown,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,12,zones_target,unknown,1,,unknown,1,,max_heart_rate,1,,hr_calc_type,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,zones_target,unknown,"0",,max_heart_rate,"185",,hr_calc_type,"1",,unknown,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,13,developer_data_id,developer_id,16,,application_id,16,,application_version,1,,manufacturer_id,1,,developer_data_index,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,developer_data_id,application_id,"102|10|88|30|83|1|70|12|143|47|3|76|139|109|201|15",,application_version,"50",,developer_data_index,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,14,field_description,field_name,64,,units,16,,fit_base_unit_id,1,,native_mesg_num,1,,developer_data_index,1,,field_definition_number,1,,fit_base_type_id,1,,scale,1,,offset,1,,native_field_num,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,field_description,field_name,"Power",,units,"Watts",,native_mesg_num,"20",,developer_data_index,"0",,field_definition_number,"0",,fit_base_type_id,"132",,native_field_num,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,field_description,field_name,"Cadence",,units,"RPM",,native_mesg_num,"20",,developer_data_index,"0",,field_definition_number,"2",,fit_base_type_id,"2",,native_field_num,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,field_description,field_name,"Ground Time",,units,"Milliseconds",,native_mesg_num,"20",,developer_data_index,"0",,field_definition_number,"3",,fit_base_type_id,"132",,native_field_num,"41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,field_description,field_name,"Vertical Oscillation",,units,"Centimeters",,native_mesg_num,"20",,developer_data_index,"0",,field_definition_number,"4",,fit_base_type_id,"136",,native_field_num,"39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,field_description,field_name,"Elevation",,units,"Meters",,native_mesg_num,"20",,developer_data_index,"0",,field_definition_number,"7",,fit_base_type_id,"132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,field_description,field_name,"Form Power",,units,"Watts",,native_mesg_num,"20",,developer_data_index,"0",,field_definition_number,"8",,fit_base_type_id,"132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,field_description,field_name,"Leg Spring Stiffness",,units,"kN/m",,native_mesg_num,"20",,developer_data_index,"0",,field_definition_number,"9",,fit_base_type_id,"136",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,15,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,unknown,1,,heart_rate,1,,cadence,1,,fractional_cadence,1,,Power,1,,Cadence,1,,Ground Time,1,,Vertical Oscillation,1,,Elevation,1,,Form Power,1,,Leg Spring Stiffness,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564317",s,position_lat,"575604661",semicircles,position_long,"197136104",semicircles,distance,"0.0",m,altitude,"133.60000000000002",m,speed,"0.672",m/s,unknown,"300",,heart_rate,"84",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"133.60000000000002",m,enhanced_speed,"0.672",m/s,Power,"0",Watts,Cadence,"0",RPM,Ground Time,"0",Milliseconds,Vertical Oscillation,"0.0",Centimeters,Elevation,"118",Meters,Form Power,"0",Watts,Leg Spring Stiffness,"0.0",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564318",s,position_lat,"575604832",semicircles,position_long,"197136077",semicircles,distance,"1.6",m,altitude,"134.79999999999995",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"83",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"134.79999999999995",m,enhanced_speed,"0.0",m/s,Power,"0",Watts,Cadence,"0",RPM,Ground Time,"0",Milliseconds,Vertical Oscillation,"0.0",Centimeters,Elevation,"118",Meters,Form Power,"0",Watts,Leg Spring Stiffness,"0.0",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564319",s,position_lat,"575605101",semicircles,position_long,"197136093",semicircles,distance,"4.11",m,altitude,"135.79999999999995",m,speed,"0.802",m/s,unknown,"300",,heart_rate,"83",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"135.79999999999995",m,enhanced_speed,"0.802",m/s,Power,"0",Watts,Cadence,"0",RPM,Ground Time,"0",Milliseconds,Vertical Oscillation,"0.0",Centimeters,Elevation,"118",Meters,Form Power,"0",Watts,Leg Spring Stiffness,"0.0",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564320",s,position_lat,"575605459",semicircles,position_long,"197136019",semicircles,distance,"7.47",m,altitude,"139.20000000000005",m,speed,"0.868",m/s,unknown,"300",,heart_rate,"83",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"139.20000000000005",m,enhanced_speed,"0.868",m/s,Power,"0",Watts,Cadence,"0",RPM,Ground Time,"0",Milliseconds,Vertical Oscillation,"0.0",Centimeters,Elevation,"118",Meters,Form Power,"0",Watts,Leg Spring Stiffness,"0.0",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"927564321",,unknown,"2",,unknown,"1",,unknown,"2",,unknown,"1",,unknown,"4",,unknown,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564321",s,position_lat,"575605870",semicircles,position_long,"197135940",semicircles,distance,"11.33",m,altitude,"142.39999999999998",m,speed,"2.249",m/s,unknown,"300",,heart_rate,"83",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"142.39999999999998",m,enhanced_speed,"2.249",m/s,Power,"0",Watts,Cadence,"0",RPM,Ground Time,"0",Milliseconds,Vertical Oscillation,"0.0",Centimeters,Elevation,"118",Meters,Form Power,"0",Watts,Leg Spring Stiffness,"0.0",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564322",s,position_lat,"575606493",semicircles,position_long,"197135809",semicircles,distance,"17.11",m,altitude,"146.0",m,speed,"2.249",m/s,unknown,"300",,heart_rate,"83",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"146.0",m,enhanced_speed,"2.249",m/s,Power,"178",Watts,Cadence,"79",RPM,Ground Time,"0",Milliseconds,Vertical Oscillation,"0.0",Centimeters,Elevation,"118",Meters,Form Power,"45",Watts,Leg Spring Stiffness,"0.0",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564323",s,position_lat,"575606493",semicircles,position_long,"197135809",semicircles,distance,"17.11",m,altitude,"146.0",m,speed,"2.249",m/s,unknown,"300",,heart_rate,"83",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"146.0",m,enhanced_speed,"2.249",m/s,Power,"179",Watts,Cadence,"79",RPM,Ground Time,"770",Milliseconds,Vertical Oscillation,"0.0",Centimeters,Elevation,"118",Meters,Form Power,"45",Watts,Leg Spring Stiffness,"0.0",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564324",s,position_lat,"575606752",semicircles,position_long,"197135753",semicircles,distance,"19.54",m,altitude,"146.20000000000005",m,speed,"2.435",m/s,unknown,"300",,heart_rate,"83",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"146.20000000000005",m,enhanced_speed,"2.435",m/s,Power,"180",Watts,Cadence,"79",RPM,Ground Time,"770",Milliseconds,Vertical Oscillation,"0.0",Centimeters,Elevation,"118",Meters,Form Power,"45",Watts,Leg Spring Stiffness,"0.0",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564325",s,position_lat,"575607129",semicircles,position_long,"197135638",semicircles,distance,"23.11",m,altitude,"147.39999999999998",m,speed,"2.454",m/s,unknown,"300",,heart_rate,"83",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"147.39999999999998",m,enhanced_speed,"2.454",m/s,Power,"238",Watts,Cadence,"79",RPM,Ground Time,"770",Milliseconds,Vertical Oscillation,"0.0",Centimeters,Elevation,"118",Meters,Form Power,"86",Watts,Leg Spring Stiffness,"13.0",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564326",s,position_lat,"575607420",semicircles,position_long,"197135572",semicircles,distance,"25.79",m,altitude,"148.60000000000002",m,speed,"2.435",m/s,unknown,"300",,heart_rate,"83",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"148.60000000000002",m,enhanced_speed,"2.435",m/s,Power,"241",Watts,Cadence,"79",RPM,Ground Time,"324",Milliseconds,Vertical Oscillation,"6.5",Centimeters,Elevation,"118",Meters,Form Power,"86",Watts,Leg Spring Stiffness,"13.0",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564327",s,position_lat,"575607694",semicircles,position_long,"197135529",semicircles,distance,"28.34",m,altitude,"149.0",m,speed,"2.426",m/s,unknown,"300",,heart_rate,"84",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"149.0",m,enhanced_speed,"2.426",m/s,Power,"247",Watts,Cadence,"79",RPM,Ground Time,"324",Milliseconds,Vertical Oscillation,"6.5",Centimeters,Elevation,"118",Meters,Form Power,"87",Watts,Leg Spring Stiffness,"13.125",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564328",s,position_lat,"575608260",semicircles,position_long,"197135430",semicircles,distance,"33.58",m,altitude,"151.39999999999998",m,speed,"2.417",m/s,unknown,"300",,heart_rate,"84",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"151.39999999999998",m,enhanced_speed,"2.417",m/s,Power,"243",Watts,Cadence,"79",RPM,Ground Time,"328",Milliseconds,Vertical Oscillation,"6.5",Centimeters,Elevation,"118",Meters,Form Power,"87",Watts,Leg Spring Stiffness,"13.125",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564329",s,position_lat,"575608260",semicircles,position_long,"197135430",semicircles,distance,"33.58",m,altitude,"151.39999999999998",m,speed,"2.407",m/s,unknown,"300",,heart_rate,"84",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"151.39999999999998",m,enhanced_speed,"2.407",m/s,Power,"237",Watts,Cadence,"79",RPM,Ground Time,"328",Milliseconds,Vertical Oscillation,"6.5",Centimeters,Elevation,"118",Meters,Form Power,"86",Watts,Leg Spring Stiffness,"12.75",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564330",s,position_lat,"575608500",semicircles,position_long,"197135405",semicircles,distance,"35.8",m,altitude,"152.0",m,speed,"2.426",m/s,unknown,"300",,heart_rate,"90",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"152.0",m,enhanced_speed,"2.426",m/s,Power,"238",Watts,Cadence,"79",RPM,Ground Time,"328",Milliseconds,Vertical Oscillation,"6.5",Centimeters,Elevation,"118",Meters,Form Power,"86",Watts,Leg Spring Stiffness,"12.875",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564331",s,position_lat,"575608800",semicircles,position_long,"197135490",semicircles,distance,"38.64",m,altitude,"152.20000000000005",m,speed,"2.463",m/s,unknown,"300",,heart_rate,"94",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"152.20000000000005",m,enhanced_speed,"2.463",m/s,Power,"238",Watts,Cadence,"79",RPM,Ground Time,"326",Milliseconds,Vertical Oscillation,"6.25",Centimeters,Elevation,"118",Meters,Form Power,"86",Watts,Leg Spring Stiffness,"13.0",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564332",s,position_lat,"575609086",semicircles,position_long,"197135528",semicircles,distance,"41.31",m,altitude,"152.79999999999995",m,speed,"2.491",m/s,unknown,"300",,heart_rate,"100",bpm,cadence,"81",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"152.79999999999995",m,enhanced_speed,"2.491",m/s,Power,"239",Watts,Cadence,"79",RPM,Ground Time,"322",Milliseconds,Vertical Oscillation,"6.25",Centimeters,Elevation,"118",Meters,Form Power,"86",Watts,Leg Spring Stiffness,"12.875",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"927564333",s,position_lat,"575609346",semicircles,position_long,"197135557",semicircles,distance,"43.74",m,altitude,"153.60000000000002",m,speed,"2.529",m/s,unknown,"300",,heart_rate,"102",bpm,cadence,"81",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"153.60000000000002",m,enhanced_speed,"2.529",m/s,Power,"239",Watts,Cadence,"80",RPM,Ground Time,"322",Milliseconds,Vertical Oscillation,"6.25",Centimeters,Elevation,"118",Meters,Form Power,"86",Watts,Leg Spring Stiffness,"13.125",kN/m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
